kmer	kmer_behaviour	flk_dist	fwdk_gen_count	revk_gen_count	fwdk_0gen_prop	revk_0gen_prop	fwdk_1gen_prop	revk_1gen_prop	fwdk_0gen_count	revk_0gen_count	fwdk_1gen_count	revk_1gen_count	fwdk_0gen_med	fwdk_0gen_sd	revk_0gen_med	revk_0gen_sd	fwdk_1gen_med	fwdk_1gen_sd	revk_1gen_med	revk_1gen_sd
kmer420	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26508	304.285809291802	NA	NA	26508	0.47401042522551
kmer421	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24209	304.284727619696	NA	NA	24209	0.47401042522551
kmer422	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24960	304.284727619696	NA	NA	24960	0.47401042522551	NA	NA
kmer423	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25395	304.284727619696	NA	NA	25395	0.47401042522551	NA	NA
kmer424	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26123	304.285809291802	NA	NA	26123	0.47401042522551
kmer425	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25309	304.284727619696	NA	NA	25309	0.47401042522551	NA	NA
kmer426	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26410	304.285809291802	NA	NA	26410	0.47401042522551
kmer427	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23307	304.284727619696	NA	NA	23307	0.47401042522551
kmer428	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22613	304.284727619696	NA	NA	22613	0.47401042522551	NA	NA
kmer429	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23033	304.284727619696	NA	NA	23033	0.47401042522551
kmer43	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22753	304.284727619696	NA	NA	22753	0.47401042522551
kmer430	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25428	304.284727619696	NA	NA	25428	0.47401042522551
kmer432	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23600	304.284727619696	NA	NA	23600	0.47401042522551
kmer433	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24564	304.284727619696	NA	NA	24564	0.47401042522551
kmer434	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22628	304.284727619696	NA	NA	22628	0.47401042522551
kmer435	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21489	0.212755238195914	NA	NA	21489	0.47401042522551	NA	NA
kmer436	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24275	304.284727619696	NA	NA	24275	0.47401042522551
kmer437	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23282	304.284727619696	NA	NA	23282	0.47401042522551
kmer438	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24375	304.284727619696	NA	NA	24375	0.47401042522551
kmer439	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23963	304.284727619696	NA	NA	23963	0.47401042522551
kmer44	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22977	304.284727619696	NA	NA	22977	0.47401042522551
kmer440	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25102	304.284727619696	NA	NA	25102	0.47401042522551	NA	NA
kmer441	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23378	304.284727619696	NA	NA	23378	0.47401042522551
kmer442	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23951	304.284727619696	NA	NA	23951	0.47401042522551
kmer443	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22378	304.284727619696	NA	NA	22378	0.47401042522551
kmer444	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23543	304.284727619696	NA	NA	23543	0.47401042522551	NA	NA
kmer446	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25939	304.285809291802	NA	NA	25939	0.47401042522551
kmer447	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24269	304.284727619696	NA	NA	24269	0.47401042522551
kmer448	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991809	22884.2701895776	3083665	55332.5551871579	991811.5	16857.4496380117	3062698	9128.92215550601
kmer449	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991809	22884.2701895776	3083665	55332.5551871579	991811.5	16857.4496380117	3062698	9128.92215550601
kmer45	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22670	304.284727619696	NA	NA	22670	0.47401042522551
kmer450	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083574	55332.5551871579	991900	22884.1710376128	3062607	9128.92215550601	991902.5	16857.4496380117
kmer451	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083574	55332.5551871579	991900	22884.1710376128	3062607	9128.92215550601	991902.5	16857.4496380117
kmer452	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22808	304.284727619696	NA	NA	22808	0.47401042522551	NA	NA
kmer453	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25291	304.284727619696	NA	NA	25291	0.47401042522551
kmer454	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991848	22884.0918065115	3083626	55332.5551871579	991850.5	16857.4496380117	3062659	9128.92215550601
kmer455	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991851	22884.349601619	3083622	55332.5551871579	991854.5	16857.4496380117	3062655	9128.92215550601
kmer456	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22538	304.284727619696	NA	NA	22538	0.47401042522551
kmer457	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22210	304.284727619696	NA	NA	22210	0.47401042522551	NA	NA
kmer458	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21683	0.212755238195914	NA	NA	21683	0.47401042522551	NA	NA
kmer459	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25951	304.285809291802	NA	NA	25951	0.47401042522551	NA	NA
kmer46	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25707	304.285809291802	NA	NA	25707	0.47401042522551
kmer460	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26167	304.285809291802	NA	NA	26167	0.47401042522551	NA	NA
kmer461	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25179	304.284727619696	NA	NA	25179	0.47401042522551
kmer462	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25961	304.285809291802	NA	NA	25961	0.47401042522551	NA	NA
kmer463	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25523	304.284727619696	NA	NA	25523	0.47401042522551
kmer464	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23147	304.284727619696	NA	NA	23147	0.47401042522551
kmer465	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24538	304.284727619696	NA	NA	24538	0.47401042522551	NA	NA
kmer466	intactk_noN	NA	54	414	0.155	0.845	0.042	0.958	47	256	7	158	3858425	531875.512452113	218103	446.190170355574	3856732	39173.6441349222	218106	536.997697359385
kmer467	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26117	304.285809291802	NA	NA	26117	0.47401042522551	NA	NA
kmer468	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22259	304.284727619696	NA	NA	22259	0.47401042522551
kmer469	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23156	304.284727619696	NA	NA	23156	0.47401042522551	NA	NA
kmer47	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23004	304.284727619696	NA	NA	23004	0.47401042522551
kmer470	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22967	304.284727619696	NA	NA	22967	0.47401042522551
kmer471	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25570	304.284727619696	NA	NA	25570	0.47401042522551
kmer472	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25251	304.284727619696	NA	NA	25251	0.47401042522551	NA	NA
kmer473	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24678	304.284727619696	NA	NA	24678	0.47401042522551	NA	NA
kmer474	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25574	304.283656789973	NA	NA	25574	0.47401042522551	NA	NA
kmer475	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22141	304.284727619696	NA	NA	22141	0.47401042522551
kmer476	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24122	304.284727619696	NA	NA	24122	0.47401042522551
kmer478	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22216	304.284727619696	NA	NA	22216	0.47401042522551	NA	NA
kmer479	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26419	304.285809291802	NA	NA	26419	0.47401042522551
kmer48	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991743	22884.2701895776	3083731	55332.5551871579	991745.5	16857.4496380117	3062764	9128.92215550601
kmer480	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23559	304.284727619696	NA	NA	23559	0.47401042522551	NA	NA
kmer481	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25892	304.285809291802	NA	NA	25892	0.47401042522551	NA	NA
kmer482	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25389	304.284727619696	NA	NA	25389	0.47401042522551	NA	NA
kmer483	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23876	304.284727619696	NA	NA	23876	0.47401042522551
kmer484	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23813	304.284727619696	NA	NA	23813	0.47401042522551	NA	NA
kmer485	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22020	304.284727619696	NA	NA	22020	0.47401042522551	NA	NA
kmer486	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25541	304.284727619696	NA	NA	25541	0.47401042522551
kmer487	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21472	0.212755238195914	NA	NA	21472	0.47401042522551	NA	NA
kmer488	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21516	0.212755238195914	NA	NA	21516	0.47401042522551
kmer489	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21864	0.212755238195914	NA	NA	21864	0.47401042522551
kmer49	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991743	22884.2701895776	3083731	55332.5551871579	991745.5	16857.4496380117	3062764	9128.92215550601
kmer490	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23765	304.284727619696	NA	NA	23765	0.47401042522551
kmer492	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24239	304.284727619696	NA	NA	24239	0.47401042522551
kmer493	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25734	304.285809291802	NA	NA	25734	0.47401042522551	NA	NA
kmer494	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22773	304.284727619696	NA	NA	22773	0.47401042522551	NA	NA
kmer495	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22437	304.284727619696	NA	NA	22437	0.47401042522551
kmer496	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24248	304.284727619696	NA	NA	24248	0.47401042522551
kmer497	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24071	304.284727619696	NA	NA	24071	0.47401042522551
kmer498	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23388	304.284727619696	NA	NA	23388	0.47401042522551	NA	NA
kmer499	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24053	304.284727619696	NA	NA	24053	0.47401042522551
kmer5	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26361	304.285809291802	NA	NA	26361	0.47401042522551
kmer50	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24440	304.284727619696	NA	NA	24440	0.47401042522551
kmer500	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23411	304.284727619696	NA	NA	23411	0.47401042522551
kmer501	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24230	304.284727619696	NA	NA	24230	0.47401042522551
kmer502	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083579	55332.5551871579	991895	22884.1710376128	3062612	9128.92215550601	991897.5	16857.4496380117
kmer503	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083579	55332.5551871579	991895	22884.1710376128	3062612	9128.92215550601	991897.5	16857.4496380117
kmer504	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22385	304.284727619696	NA	NA	22385	0.47401042522551	NA	NA
kmer505	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23589	304.284727619696	NA	NA	23589	0.47401042522551
kmer506	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23120	304.284727619696	NA	NA	23120	0.47401042522551
kmer507	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23695	304.284727619696	NA	NA	23695	0.47401042522551	NA	NA
kmer508	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23597	304.284727619696	NA	NA	23597	0.47401042522551
kmer509	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25782	304.285809291802	NA	NA	25782	0.47401042522551	NA	NA
kmer51	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25946	304.285809291802	NA	NA	25946	0.47401042522551	NA	NA
kmer510	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25374	304.284727619696	NA	NA	25374	0.47401042522551
kmer511	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26320	304.285809291802	NA	NA	26320	0.47401042522551
kmer512	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24309	304.284727619696	NA	NA	24309	0.47401042522551
kmer513	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24171	304.284727619696	NA	NA	24171	0.47401042522551	NA	NA
kmer514	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25840	304.285809291802	NA	NA	25840	0.47401042522551	NA	NA
kmer515	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23240	304.284727619696	NA	NA	23240	0.47401042522551	NA	NA
kmer516	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25050	304.284727619696	NA	NA	25050	0.47401042522551	NA	NA
kmer518	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26463	304.285809291802	NA	NA	26463	0.47401042522551	NA	NA
kmer519	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22002	304.284727619696	NA	NA	22002	0.47401042522551	NA	NA
kmer52	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21251	0.212755238195914	NA	NA	21251	0.47401042522551	NA	NA
kmer520	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22319	304.284727619696	NA	NA	22319	0.47401042522551	NA	NA
kmer521	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21457	0.212755238195914	NA	NA	21457	0.47401042522551	NA	NA
kmer522	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25156	304.284727619696	NA	NA	25156	0.47401042522551	NA	NA
kmer523	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21572	0.212755238195914	NA	NA	21572	0.47401042522551
kmer525	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22600	304.284727619696	NA	NA	22600	0.47401042522551
kmer526	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25488	304.284727619696	NA	NA	25488	0.47401042522551	NA	NA
kmer527	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24561	304.284727619696	NA	NA	24561	0.47401042522551
kmer528	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26311	304.285809291802	NA	NA	26311	0.47401042522551	NA	NA
kmer529	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26341	304.285809291802	NA	NA	26341	0.47401042522551	NA	NA
kmer53	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25971	304.285809291802	NA	NA	25971	0.47401042522551
kmer530	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22889	304.284727619696	NA	NA	22889	0.47401042522551	NA	NA
kmer531	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24495	304.284727619696	NA	NA	24495	0.47401042522551
kmer532	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24888	304.284727619696	NA	NA	24888	0.47401042522551
kmer533	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22074	304.284727619696	NA	NA	22074	0.47401042522551	NA	NA
kmer534	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23531	304.284727619696	NA	NA	23531	0.47401042522551
kmer535	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26092	304.285809291802	NA	NA	26092	0.47401042522551
kmer536	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24305	304.284727619696	NA	NA	24305	0.47401042522551
kmer537	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23720	304.284727619696	NA	NA	23720	0.47401042522551
kmer538	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25864	304.285809291802	NA	NA	25864	0.47401042522551
kmer539	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25015	304.284727619696	NA	NA	25015	0.47401042522551	NA	NA
kmer54	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23480	304.284727619696	NA	NA	23480	0.47401042522551
kmer540	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083567	55332.5551871579	991907	22884.1710376128	3062600	9128.92215550601	991909.5	16857.4496380117
kmer541	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083567	55332.5551871579	991907	22884.1710376128	3062600	9128.92215550601	991909.5	16857.4496380117
kmer542	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083559	55332.5551871579	991915	22884.1710376128	3062592	9128.92215550601	991917.5	16857.4496380117
kmer543	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083559	55332.5551871579	991915	22884.1710376128	3062592	9128.92215550601	991917.5	16857.4496380117
kmer544	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23276	304.284727619696	NA	NA	23276	0.47401042522551
kmer545	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26488	304.285809291802	NA	NA	26488	0.47401042522551
kmer546	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22946	304.284727619696	NA	NA	22946	0.47401042522551	NA	NA
kmer547	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22911	304.284727619696	NA	NA	22911	0.47401042522551	NA	NA
kmer548	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25873	304.285809291802	NA	NA	25873	0.47401042522551
kmer549	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23486	304.284727619696	NA	NA	23486	0.47401042522551	NA	NA
kmer55	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24162	304.284727619696	NA	NA	24162	0.47401042522551	NA	NA
kmer550	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25439	304.284727619696	NA	NA	25439	0.47401042522551	NA	NA
kmer551	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21355	0.212755238195914	NA	NA	21355	0.47401042522551	NA	NA
kmer552	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23361	304.284727619696	NA	NA	23361	0.47401042522551	NA	NA
kmer553	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24733	304.284727619696	NA	NA	24733	0.47401042522551	NA	NA
kmer554	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21561	0.212755238195914	NA	NA	21561	0.47401042522551
kmer555	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24829	304.284727619696	NA	NA	24829	0.47401042522551	NA	NA
kmer556	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25002	304.284727619696	NA	NA	25002	0.47401042522551	NA	NA
kmer557	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23897	304.284727619696	NA	NA	23897	0.47401042522551
kmer558	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23250	304.284727619696	NA	NA	23250	0.47401042522551
kmer559	intactk_noN	NA	54	414	0.155	0.845	0.042	0.958	47	256	7	158	3858345	531875.512452113	218183	446.2088530592	3856655	39172.8695248322	218183	536.893182378814
kmer56	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23304	304.284727619696	NA	NA	23304	0.47401042522551
kmer560	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22563	304.284727619696	NA	NA	22563	0.47401042522551	NA	NA
kmer561	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24126	304.284727619696	NA	NA	24126	0.47401042522551	NA	NA
kmer562	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23463	304.284727619696	NA	NA	23463	0.47401042522551	NA	NA
kmer563	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21463	0.212755238195914	NA	NA	21463	0.47401042522551	NA	NA
kmer564	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26028	304.285809291802	NA	NA	26028	0.47401042522551
kmer565	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25343	304.284727619696	NA	NA	25343	0.47401042522551
kmer566	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25595	304.285809291802	NA	NA	25595	0.47401042522551	NA	NA
kmer567	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26292	304.285809291802	NA	NA	26292	0.47401042522551
kmer568	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217933	446.2088530592	3858595	531875.512452113	217933	536.893182378814	3856905	39172.8695248322
kmer569	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24407	304.284727619696	NA	NA	24407	0.47401042522551
kmer57	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26518	304.285809291802	NA	NA	26518	0.47401042522551	NA	NA
kmer570	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23538	304.284727619696	NA	NA	23538	0.47401042522551	NA	NA
kmer571	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22146	304.284727619696	NA	NA	22146	0.47401042522551
kmer572	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23062	304.284727619696	NA	NA	23062	0.47401042522551
kmer573	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23982	304.284727619696	NA	NA	23982	0.47401042522551	NA	NA
kmer574	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991728	22884.2701895776	3083746	55332.5551871579	991730.5	16857.4496380117	3062779	9128.92215550601
kmer575	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991728	22884.2701895776	3083746	55332.5551871579	991730.5	16857.4496380117	3062779	9128.92215550601
kmer576	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21277	0.212755238195914	NA	NA	21277	0.47401042522551	NA	NA
kmer577	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21478	0.212755238195914	NA	NA	21478	0.47401042522551	NA	NA
kmer578	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25143	304.284727619696	NA	NA	25143	0.47401042522551	NA	NA
kmer579	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23289	304.284727619696	NA	NA	23289	0.47401042522551	NA	NA
kmer58	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26196	304.285809291802	NA	NA	26196	0.47401042522551	NA	NA
kmer580	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25754	304.285809291802	NA	NA	25754	0.47401042522551	NA	NA
kmer581	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23354	304.284727619696	NA	NA	23354	0.47401042522551
kmer582	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22299	304.284727619696	NA	NA	22299	0.47401042522551
kmer583	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23675	304.284727619696	NA	NA	23675	0.47401042522551	NA	NA
kmer584	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24175	304.284727619696	NA	NA	24175	0.47401042522551	NA	NA
kmer585	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23708	304.284727619696	NA	NA	23708	0.47401042522551	NA	NA
kmer586	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22025	304.284727619696	NA	NA	22025	0.47401042522551	NA	NA
kmer587	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24914	304.284727619696	NA	NA	24914	0.47401042522551
kmer588	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23444	304.284727619696	NA	NA	23444	0.47401042522551
kmer589	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22937	304.284727619696	NA	NA	22937	0.47401042522551
kmer59	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25067	304.284727619696	NA	NA	25067	0.47401042522551	NA	NA
kmer590	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24921	304.284727619696	NA	NA	24921	0.47401042522551	NA	NA
kmer591	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25023	304.284727619696	NA	NA	25023	0.47401042522551
kmer592	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23796	304.284727619696	NA	NA	23796	0.47401042522551
kmer593	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23993	304.284727619696	NA	NA	23993	0.47401042522551
kmer594	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26666	304.285809291802	NA	NA	26666	0.47401042522551
kmer595	intactk_noN	NA	54	414	0.155	0.845	0.042	0.958	47	256	7	158	3858356	531875.512452113	218172	446.2088530592	3856666	39172.8695248322	218172	536.893182378814
kmer596	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24114	304.284727619696	NA	NA	24114	0.47401042522551
kmer597	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23330	304.284727619696	NA	NA	23330	0.47401042522551
kmer598	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23918	304.284727619696	NA	NA	23918	0.47401042522551	NA	NA
kmer6	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25989	304.285809291802	NA	NA	25989	0.47401042522551
kmer60	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26539	304.285809291802	NA	NA	26539	0.47401042522551
kmer600	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21939	0.212755238195914	NA	NA	21939	0.47401042522551
kmer601	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24936	304.284727619696	NA	NA	24936	0.47401042522551
kmer602	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22940	304.284727619696	NA	NA	22940	0.47401042522551	NA	NA
