kmer	kmer_behaviour	flk_dist	fwdk_gen_count	revk_gen_count	fwdk_0gen_prop	revk_0gen_prop	fwdk_1gen_prop	revk_1gen_prop	fwdk_0gen_count	revk_0gen_count	fwdk_1gen_count	revk_1gen_count	fwdk_0gen_med	fwdk_0gen_sd	revk_0gen_med	revk_0gen_sd	fwdk_1gen_med	fwdk_1gen_sd	revk_1gen_med	revk_1gen_sd
kmer10207	intact_k	2057	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3046213	3700.99689273039	1006711	1406.7303060097	3047269	2264.57361696781	1007247.5	724.784450716211
kmer10208	intact_k	10148, 10135	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10209	intact_k	10150, 10137	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer1021	intact_k	2054	18	29	0.069	0.931	0.889	0.111	2	27	16	2	636290	1483.51002692938	3418148	2111.02718951505	637335	648.148590859637	3417174.5	1461.58971671259
kmer10214	intact_k	2056	18	29	0.069	0.931	0.889	0.111	2	27	16	2	2835782.5	3710.18928088581	1218197	1377.88796947004	2836832	2311.27848819652	1218208.5	17.6776695296637
kmer10215	intact_k	8403, 9452, 10501	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1447710	1441.42163719792	2606272.5	3710.18928088581	1447719.5	17.6776695296637	2606797.5	2324.106104147
kmer10216	intact_k	2055	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3569071	3700.99689273039	483854	1121.57990037914	3570651.5	2650.05968486246	483853.5	0.707106781186548
kmer10217	intact_k	2060	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3149598	1943.21855300153	903869	1483.51002692938	3149595.5	1461.58971671259	904916.5	1045.20496993014
kmer10218	intact_k	5315, 6364	18	29	0.069	0.931	0.889	0.111	2	27	16	2	1174772.5	1477.1460658987	2878703	1958.95465393723	1175815	1309.6628685149	2878175.5	720.541810029092
kmer10219	intact_k	2066	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3554823	3700.99689273039	498102	1121.57990037914	3556403.5	2650.05968486246	498101.5	0.707106781186548
kmer10220	intact_k	2063	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3554826	3700.99689273039	498099	1121.57990037914	3556406.5	2650.05968486246	498098.5	0.707106781186548
kmer10223	intact_k	2056, 3105	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3182288.5	3700.2897859492	870636	1406.61162042415	3183344	2265.17470904564	871173	724.077343935025
kmer10224	intact_k	2054, 3103	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3182288.5	3700.2897859492	870636	1406.61162042415	3183344	2265.17470904564	871173	724.077343935025
kmer10225	intact_k	2058, 2057	47	0	1	0	1	0	29	0	18	0	2469265	13314.4377773748	NA	NA	2521058.5	17505.1952419137	NA	NA
kmer10232	intact_k	2054	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1216141	1377.88796947004	2837838.5	3710.18928088581	1216152.5	17.6776695296637	2838888	2311.27848819652
kmer10233	intact_k	10148, 10135	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10234	intact_k	2055	29	18	0.931	0.069	0.111	0.889	27	2	2	16	481799	1121.57990037914	3571126	3700.99689273039	481798.5	0.707106781186548	3572706.5	2650.05968486246
kmer10235	intact_k	6487, 6486	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3310635.5	3700.2897859492	742290	1141.62864744231	3312215.5	2382.5566021608	742826.5	724.784450716211
kmer10238	intact_k	4698, 4697, 4699	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3474444	3700.99689273039	578481	1201.99075729674	3476024.5	2650.05968486246	578493	16.9705627484771
kmer10239	intact_k	10148, 10135	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10240	intact_k	10150, 10137	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10241	intact_k	8400, 9449, 10498	18	29	0.069	0.931	0.889	0.111	2	27	16	2	2597348	4451.9442943505	1457108	1574.14996552429	2598397.5	2324.106104147	1456119.5	17.6776695296637
kmer10242	intact_k	2056, 3105	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2836185	2006.03229388327	1218277.5	1477.1460658987	2835195	21.2132034355964	1219320	1296.88683006653
kmer10243	intact_k	2056, 3105	18	29	0.069	0.931	0.889	0.111	2	27	16	2	1215172.5	1477.1460658987	2838303	2003.4428252002	1216215	1425.12111765983	2837775.5	720.541810029092
kmer10244	intact_k	2058, 3107	18	29	0.069	0.931	0.889	0.111	2	27	16	2	465825	741.047906683502	3589137	2270.42671353613	465822	658.786548638227	3587639.5	2204.05183695847
kmer10245	intact_k	2060, 2059, 3109	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3007556	3700.99689273039	1045368	1406.78890585653	3008612	2311.89030881658	1045904.5	724.784450716211
kmer10246	intact_k	2062, 2061, 3111	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3007557	3700.99689273039	1045367	1406.78890585653	3008613	2311.89030881658	1045903.5	724.784450716211
kmer10247	intact_k	2060	18	29	0.069	0.931	0.889	0.111	2	27	16	2	901809	1483.51002692938	3151658	1943.21855300153	902856.5	1045.20496993014	3151655.5	1461.58971671259
kmer10248	intact_k	2062, 2061, 3111	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3007557	3700.99689273039	1045367	1406.78890585653	3008613	2311.89030881658	1045903.5	724.784450716211
kmer10249	intact_k	14529, 14528, 15578	0	47	0	1	0	1	0	29	0	18	NA	NA	2483794	13457.7282404605	NA	NA	2536636.5	17696.9029974912
kmer10252	intact_k	2059, 3108	18	29	0.069	0.931	0.889	0.111	2	27	16	2	465825	741.047906683502	3589137	2270.42671353613	465822	658.786548638227	3587639.5	2204.05183695847
kmer10253	intact_k	2059, 2058, 2057	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3386715	2111.07921185976	667723	1483.51002692938	3385741.5	1461.58971671259	668768	647.92045550875
kmer10254	intact_k	2058, 2057, 2056	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3386715	2111.07921185976	667723	1483.51002692938	3385741.5	1461.58971671259	668768	647.92045550875
kmer10257	intact_k	2062, 2061, 3111	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3007557	3700.99689273039	1045367	1406.78890585653	3008613	2311.89030881658	1045903.5	724.784450716211
kmer10259	intact_k	2062, 2061	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3529600	2324.07798340212	524483	741.047906683502	3528981.5	2204.05183695847	525002.5	648.242740028764
kmer10260	intact_k	2065, 2064	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3529600	2324.07798340212	524483	741.047906683502	3528981.5	2204.05183695847	525002.5	648.242740028764
kmer10261	intact_k	2057, 3106	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3265269.5	3700.2897859492	787656	1252.68696621608	3266849.5	2509.47342999151	788192.5	724.784450716211
kmer10262	intact_k	2055, 3104	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3265269.5	3700.2897859492	787656	1252.68696621608	3266849.5	2509.47342999151	788192.5	724.784450716211
kmer10263	intact_k	2054	18	29	0.069	0.931	0.889	0.111	2	27	16	2	636290	1483.51002692938	3418148	2111.02718951505	637335	648.148590859637	3417174.5	1461.58971671259
kmer10264	intact_k	3105, 2056	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3581920	3700.99689273039	471005	1121.57990037914	3583500.5	2650.05968486246	471004.5	0.707106781186548
kmer10265	intact_k	3103, 2054	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3581922	3700.99689273039	471003	1121.57990037914	3583502.5	2650.05968486246	471002.5	0.707106781186548
kmer10268	intact_k	2054	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1216141	1377.88796947004	2837838.5	3710.18928088581	1216152.5	17.6776695296637	2838888	2311.27848819652
kmer1027	intact_k	2065, 3114	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2701624	1923.75143065615	1352838.5	1477.1460658987	2700634	21.2132034355964	1353881	1416.4971290711
kmer10271	intact_k	2058, 2057, 2056	18	29	0.069	0.931	0.889	0.111	2	27	16	2	665665	1483.51002692938	3388773	2111.06256579362	666710	648.148590859637	3387799.5	1461.58971671259
kmer10272	intact_k	2063	29	18	0.931	0.069	0.111	0.889	27	2	2	16	496036	1121.57990037914	3556889	3700.99689273039	496035.5	0.707106781186548	3558469.5	2650.05968486246
kmer10273	intact_k	2066	29	18	0.931	0.069	0.111	0.889	27	2	2	16	496036	1121.57990037914	3556889	3700.99689273039	496035.5	0.707106781186548	3558469.5	2650.05968486246
kmer10274	intact_k	2054	18	29	0.069	0.931	0.889	0.111	2	27	16	2	2835784.5	3710.18928088581	1218195	1377.88796947004	2836834	2311.27848819652	1218206.5	17.6776695296637
kmer10275	intact_k	6487, 6486	29	18	0.931	0.069	0.111	0.889	27	2	2	16	735803	1141.62864744231	3317122.5	3700.2897859492	736339.5	724.784450716211	3318702.5	2382.43052014814
kmer10277	intact_k	2063	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3554826	3700.99689273039	498099	1121.57990037914	3556406.5	2650.05968486246	498098.5	0.707106781186548
kmer1028	intact_k	2067, 3116	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2701624	1923.75143065615	1352838.5	1477.1460658987	2700634	21.2132034355964	1353881	1416.4971290711
kmer10280	intact_k	2054	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3046216	3700.99689273039	1006708	1406.7303060097	3047272	2264.57361696781	1007244.5	724.784450716211
kmer10282	intact_k	2058, 2057	0	47	0	1	0	1	0	29	0	18	NA	NA	2471323	13314.4519615696	NA	NA	2523116.5	17505.1952419137
kmer10283	intact_k	2056, 2055	29	18	0.931	0.069	0.111	0.889	27	2	2	16	538919	1201.90065291903	3514006	3700.99689273039	538931	16.9705627484771	3515586.5	2650.05968486246
kmer10284	intact_k	2054, 2053	29	18	0.931	0.069	0.111	0.889	27	2	2	16	538921	1201.90065291903	3514004	3700.99689273039	538933	16.9705627484771	3515584.5	2650.05968486246
kmer10285	intact_k	2065, 2064	18	29	0.069	0.931	0.889	0.111	2	27	16	2	522418	741.047906683502	3531665	2324.07798340212	522938	648.283062532615	3531046.5	2204.05183695847
kmer10286	intact_k	2062, 2061	18	29	0.069	0.931	0.889	0.111	2	27	16	2	522421	741.047906683502	3531662	2324.07798340212	522941	648.283062532615	3531043.5	2204.05183695847
kmer10287	intact_k	2063, 2062	18	29	0.069	0.931	0.889	0.111	2	27	16	2	2882536.5	3710.18928088581	1171443	1469.0126614261	2883586	2311.56615649073	1171979.5	724.784450716211
kmer10288	intact_k	2063	29	18	0.931	0.069	0.111	0.889	27	2	2	16	496036	1121.57990037914	3556889	3700.99689273039	496035.5	0.707106781186548	3558469.5	2650.05968486246
kmer10289	intact_k	10148, 10135	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10290	intact_k	10150, 10137	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10291	intact_k	2068	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2956971	2074.80736482682	1096503	1480.68159980463	2956444	719.834703247905	1097548	1308.85496395386
kmer10292	intact_k	2065, 3114	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2701624	1923.75143065615	1352838.5	1477.1460658987	2700634	21.2132034355964	1353881	1416.4971290711
kmer10295	intact_k	3103, 2054	29	18	0.931	0.069	0.111	0.889	27	2	2	16	467900	889.876752886396	3585025	3700.99689273039	467899.5	0.707106781186548	3586605.5	2650.05968486246
kmer10296	intact_k	3105, 2056	29	18	0.931	0.069	0.111	0.889	27	2	2	16	467900	889.876752886396	3585025	3700.99689273039	467899.5	0.707106781186548	3586605.5	2650.05968486246
kmer10299	intact_k	2057	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3088578	3700.99689273039	964346	1406.7303060097	3089634	2264.57361696781	964882.5	724.784450716211
kmer1030	intact_k	2074, 3123, 2073	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3139022	1943.21855300153	914445	1483.51002692938	3139019.5	1461.58971671259	915492.5	1147.60511319588
kmer10302	intact_k	3103, 2054	29	18	0.931	0.069	0.111	0.889	27	2	2	16	467900	889.876752886396	3585025	3700.99689273039	467899.5	0.707106781186548	3586605.5	2650.05968486246
kmer10303	intact_k	3105, 2056	29	18	0.931	0.069	0.111	0.889	27	2	2	16	467900	889.876752886396	3585025	3700.99689273039	467899.5	0.707106781186548	3586605.5	2650.05968486246
kmer10305	intact_k	2057	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3088578	3700.99689273039	964346	1406.7303060097	3089634	2264.57361696781	964882.5	724.784450716211
kmer10309	intact_k	2060, 2059	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1169383	1469.0126614261	2884596.5	3710.18928088581	1169919.5	724.784450716211	2885646	2311.68224099536
kmer10310	intact_k	2055, 3104	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3265269.5	3700.2897859492	787656	1252.68696621608	3266849.5	2509.47342999151	788192.5	724.784450716211
kmer10311	intact_k	2056	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1216141	1377.88796947004	2837838.5	3710.18928088581	1216152.5	17.6776695296637	2838888	2311.27848819652
kmer10312	intact_k	2054	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1216141	1377.88796947004	2837838.5	3710.18928088581	1216152.5	17.6776695296637	2838888	2311.27848819652
kmer10313	intact_k	3103, 2054	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3581922	3700.99689273039	471003	1121.57990037914	3583502.5	2650.05968486246	471002.5	0.707106781186548
kmer10317	intact_k	4711, 4710, 4712	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3474431	3700.99689273039	578494	1201.99075729674	3476011.5	2650.05968486246	578506	16.9705627484771
kmer10318	intact_k	3103, 2054	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3581922	3700.99689273039	471003	1121.57990037914	3583502.5	2650.05968486246	471002.5	0.707106781186548
kmer10319	intact_k	4711, 4710, 4712	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3474431	3700.99689273039	578494	1201.99075729674	3476011.5	2650.05968486246	578506	16.9705627484771
kmer1032	intact_k	2054	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3416094	2111.02718951505	638344	1483.51002692938	3415120.5	1461.58971671259	639389	648.148590859637
kmer10320	intact_k	5315, 6364	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2873388	2003.4428252002	1180087.5	1477.1460658987	2872860.5	720.541810029092	1181130	1425.12111765983
kmer10321	intact_k	5316, 6365	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2873388	2003.4428252002	1180087.5	1477.1460658987	2872860.5	720.541810029092	1181130	1425.12111765983
kmer10324	intact_k	10150, 10137	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10325	intact_k	2071	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2956971	2074.80736482682	1096503	1480.68159980463	2956444	719.834703247905	1097548	1308.85496395386
kmer10326	intact_k	2068	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2956971	2074.80736482682	1096503	1480.68159980463	2956444	719.834703247905	1097548	1308.85496395386
kmer10327	intact_k	2067, 3116	18	29	0.069	0.931	0.889	0.111	2	27	16	2	1350771.5	1477.1460658987	2703691	1923.75143065615	1351814	1296.90076560751	2702701	21.2132034355964
kmer10328	intact_k	4711, 4710, 4712	29	18	0.931	0.069	0.111	0.889	27	2	2	16	573783	1201.945642546	3479142	3700.99689273039	573795	16.9705627484771	3480722.5	2650.05968486246
kmer10329	intact_k	36230, 35181, 36218, 37279, 35180, 35182	18	29	0.069	0.931	0.889	0.111	2	27	16	2	2963894	3700.99689273039	1090079	1469.00143516751	2964950	2311.70866099804	1090615.5	724.784450716211
kmer1033	intact_k	2056	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3416094	2111.02718951505	638344	1483.51002692938	3415120.5	1461.58971671259	639389	648.148590859637
kmer10332	intact_k	4260, 5309, 4259	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3052392	2001.70235882694	1001081.5	1481.38870658582	3051865	719.834703247905	1002126.5	1146.69408700257
kmer10335	intact_k	2058, 2057	0	47	0	1	0	1	0	29	0	18	NA	NA	2471323	13314.4519615696	NA	NA	2523116.5	17505.1952419137
kmer10336	intact_k	2062, 2061	18	29	0.069	0.931	0.889	0.111	2	27	16	2	522421	741.047906683502	3531662	2324.07798340212	522941	648.283062532615	3531043.5	2204.05183695847
kmer10338	intact_k	2074, 3123, 2073	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3139022	1943.21855300153	914445	1483.51002692938	3139019.5	1461.58971671259	915492.5	1147.60511319588
kmer10341	intact_k	10148, 10135	18	29	0.069	0.931	0.889	0.111	2	27	16	2	2946193.5	3710.18928088581	1107786	1469.00143516751	2947243	2311.70866099804	1108322.5	724.784450716211
kmer10342	intact_k	10150, 10137	18	29	0.069	0.931	0.889	0.111	2	27	16	2	2946191.5	3710.18928088581	1107788	1469.00143516751	2947241	2311.70866099804	1108324.5	724.784450716211
kmer10343	intact_k	19081, 19080, 20130	29	18	0.931	0.069	0.111	0.889	27	2	2	16	620168	1201.99075729674	3432757.5	3700.2897859492	620180	16.9705627484771	3434337.5	2650.05968486246
kmer10344	intact_k	2054	18	29	0.069	0.931	0.889	0.111	2	27	16	2	636290	1483.51002692938	3418148	2111.02718951505	637335	648.148590859637	3417174.5	1461.58971671259
kmer10346	intact_k	2071	18	29	0.069	0.931	0.889	0.111	2	27	16	2	1094432	1480.68159980463	2959042	2074.80736482682	1095477	1308.85496395386	2958515	719.834703247905
kmer10347	intact_k	2068	18	29	0.069	0.931	0.889	0.111	2	27	16	2	1094435	1480.68159980463	2959039	2074.80736482682	1095480	1308.85496395386	2958512	719.834703247905
kmer1035	intact_k	10148, 10135	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10351	intact_k	2063, 2062	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1169380	1469.0126614261	2884599.5	3710.18928088581	1169916.5	724.784450716211	2885649	2311.68224099536
kmer10352	intact_k	10150, 10137	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10355	intact_k	2071	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2956971	2074.80736482682	1096503	1480.68159980463	2956444	719.834703247905	1097548	1308.85496395386
kmer10356	intact_k	2068	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2956971	2074.80736482682	1096503	1480.68159980463	2956444	719.834703247905	1097548	1308.85496395386
kmer10357	intact_k	14529, 14528, 15578	0	47	0	1	0	1	0	29	0	18	NA	NA	2483794	13457.7282404605	NA	NA	2536636.5	17696.9029974912
kmer10358	intact_k	2060	0	47	0	1	0	1	0	29	0	18	NA	NA	2483794	13457.7282404605	NA	NA	2536636.5	17696.9029974912
kmer10359	intact_k	2068	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2956971	2074.80736482682	1096503	1480.68159980463	2956444	719.834703247905	1097548	1308.85496395386
kmer1036	intact_k	10150, 10137	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1097638	1469.00143516751	2956335	3700.99689273039	1098174.5	724.784450716211	2957391	2311.70866099804
kmer10360	intact_k	2058, 2057, 2056	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3386715	2111.07921185976	667723	1483.51002692938	3385741.5	1461.58971671259	668768	647.92045550875
kmer10361	intact_k	2055, 3104	29	18	0.931	0.069	0.111	0.889	27	2	2	16	785601	1252.68696621608	3267324.5	3700.2897859492	786137.5	724.784450716211	3268904.5	2382.42719983214
kmer10362	intact_k	6484, 6483	29	18	0.931	0.069	0.111	0.889	27	2	2	16	735806	1141.62864744231	3317119.5	3700.2897859492	736342.5	724.784450716211	3318699.5	2382.43052014814
kmer10363	intact_k	6487, 6486	29	18	0.931	0.069	0.111	0.889	27	2	2	16	735803	1141.62864744231	3317122.5	3700.2897859492	736339.5	724.784450716211	3318702.5	2382.43052014814
kmer10364	intact_k	14529, 14528, 15578	47	0	1	0	1	0	29	0	18	0	2469265	13314.4377773748	NA	NA	2521058.5	17505.1952419137	NA	NA
kmer10365	intact_k	2063, 3112, 2062	18	29	0.069	0.931	0.889	0.111	2	27	16	2	912371	1483.51002692938	3141096	1943.21855300153	913418.5	1045.20496993014	3141093.5	1461.58971671259
kmer10366	intact_k	2059, 2058, 2057	29	18	0.931	0.069	0.111	0.889	27	2	2	16	3386715	2111.07921185976	667723	1483.51002692938	3385741.5	1461.58971671259	668768	647.92045550875
kmer10367	intact_k	10150, 10137	18	29	0.069	0.931	0.889	0.111	2	27	16	2	2946191.5	3710.18928088581	1107788	1469.00143516751	2947241	2311.70866099804	1108324.5	724.784450716211
kmer10368	intact_k	4711, 4710, 4712	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3474431	3700.99689273039	578494	1201.99075729674	3476011.5	2650.05968486246	578506	16.9705627484771
kmer10369	intact_k	4698, 4697, 4699	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3474444	3700.99689273039	578481	1201.99075729674	3476024.5	2650.05968486246	578493	16.9705627484771
kmer10371	intact_k	2062, 2061, 3111	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1043305	1406.76722915948	3009619	3700.99689273039	1043841.5	724.784450716211	3010675	2264.60348166443
kmer10372	intact_k	2060, 2059, 3109	29	18	0.931	0.069	0.111	0.889	27	2	2	16	1043308	1406.76722915948	3009616	3700.99689273039	1043844.5	724.784450716211	3010672	2264.60348166443
kmer10373	intact_k	2056, 3105	29	18	0.931	0.069	0.111	0.889	27	2	2	16	868580	1340.41584630503	3184344.5	3700.2897859492	869117	724.077343935025	3185400	2265.17470904564
kmer10374	intact_k	10334, 10335, 10336, 10333, 10319	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3120453	3700.99689273039	932471	1406.7303060097	3121509	2264.57361696781	933007.5	724.784450716211
kmer10375	intact_k	10339, 10340, 10341, 10338, 10324	18	29	0.069	0.931	0.889	0.111	2	27	16	2	3120453	3700.99689273039	932471	1406.7303060097	3121509	2264.57361696781	933007.5	724.784450716211
kmer10376	intact_k	13380, 13379, 13376, 12331, 14429	18	29	0.069	0.931	0.889	0.111	2	27	16	2	1488600.5	1477.1460658987	2565862	1924.13137541529	1489642.5	1416.49503911356	2564872	21.2132034355964
kmer10377	intact_k	13377, 13376, 13373, 12328, 14426	18	29	0.069	0.931	0.889	0.111	2	27	16	2	1488603.5	1477.1460658987	2565859	1924.13137541529	1489645.5	1416.49503911356	2564869	21.2132034355964
kmer10378	intact_k	3103, 2054	29	18	0.931	0.069	0.111	0.889	27	2	2	16	467900	889.876752886396	3585025	3700.99689273039	467899.5	0.707106781186548	3586605.5	2650.05968486246
kmer1038	intact_k	15433, 15432, 16482	29	18	0.931	0.069	0.111	0.889	27	2	2	16	2927496	2041.48965079473	1125978	1480.68159980463	2926969	719.834703247905	1127023	1308.78253859583
kmer10380	intact_k	2071	18	29	0.069	0.931	0.889	0.111	2	27	16	2	1094432	1480.68159980463	2959042	2074.80736482682	1095477	1308.85496395386	2958515	719.834703247905
